iCharger106B;Outlet
Time [hh:mm:ss.SSS];Voltage [V];Current [A];Capacity [mAh]
02:59:54.000;4.19;0.12;701
02:59:56.000;4.20;0.13;701
02:59:58.000;4.20;0.13;701
03:00:00.000;4.19;0.12;701
03:00:02.000;4.20;0.12;701
03:00:04.000;4.20;0.14;701
03:00:06.000;4.20;0.14;701
03:00:08.000;4.20;0.13;701
03:00:10.000;4.19;0.12;702
03:00:12.000;4.19;0.12;702
03:00:14.000;4.19;0.13;702
03:00:16.000;4.20;0.14;702
03:00:18.000;4.19;0.12;702
03:00:20.000;4.19;0.12;702
03:00:22.000;4.19;0.12;702
03:00:24.000;4.20;0.13;702
03:00:26.000;4.20;0.14;702
03:00:28.000;4.20;0.13;702
03:00:30.000;4.19;0.12;702
03:00:32.000;4.19;0.12;702
03:00:34.000;4.20;0.13;702
03:00:36.000;4.20;0.13;703
03:00:38.000;4.20;0.12;703
03:00:40.000;4.19;0.11;703
03:00:42.000;4.20;0.14;703
03:00:44.000;4.20;0.14;703
03:00:46.000;4.19;0.12;703
03:00:48.000;4.19;0.12;703
03:00:50.000;4.19;0.12;703
03:00:52.000;4.20;0.13;703
03:00:54.000;4.20;0.13;703
03:00:56.000;4.20;0.12;703
03:00:58.000;4.20;0.12;703
03:01:00.000;4.20;0.14;703
03:01:02.000;4.20;0.13;704
03:01:04.000;4.20;0.13;704
03:01:06.000;4.20;0.13;704
03:01:08.000;4.20;0.13;704
03:01:10.000;4.20;0.13;704
03:01:12.000;4.20;0.13;704
03:01:14.000;4.20;0.12;704
03:01:16.000;4.20;0.12;704
03:01:18.000;4.20;0.13;704
03:01:20.000;4.20;0.13;704
03:01:22.000;4.20;0.13;704
03:01:24.000;4.20;0.13;704
03:01:26.000;4.20;0.13;704
03:01:28.000;4.20;0.13;705
03:01:30.000;4.20;0.13;705
03:01:32.000;4.20;0.13;705
03:01:34.000;4.20;0.13;705
03:01:36.000;4.20;0.13;705
03:01:38.000;4.20;0.13;705
03:01:40.000;4.20;0.13;705
03:01:42.000;4.20;0.13;705
03:01:44.000;4.20;0.13;705
03:01:46.000;4.20;0.12;705
03:01:48.000;4.20;0.12;705
03:01:50.000;4.20;0.13;705
03:01:52.000;4.20;0.13;705
03:01:54.000;4.20;0.12;705
03:01:56.000;4.20;0.12;706
03:01:58.000;4.21;0.13;706
03:02:00.000;4.20;0.13;706
03:02:02.000;4.20;0.12;706
03:02:04.000;4.21;0.13;706
03:02:06.000;4.20;0.13;706
03:02:08.000;4.20;0.12;706
03:02:10.000;4.20;0.13;706
03:02:12.000;4.20;0.13;706
03:02:14.000;4.20;0.12;706
03:02:16.000;4.20;0.12;706
03:02:18.000;4.20;0.12;706
03:02:20.000;4.20;0.12;706
03:02:22.000;4.20;0.12;707
03:02:24.000;4.20;0.12;707
03:02:26.000;4.20;0.13;707
03:02:28.000;4.20;0.12;707
03:02:30.000;4.20;0.12;707
03:02:32.000;4.20;0.12;707
03:02:34.000;4.20;0.12;707
03:02:36.000;4.20;0.12;707
03:02:38.000;4.20;0.12;707
03:02:40.000;4.20;0.12;707
03:02:42.000;4.20;0.13;707
03:02:44.000;4.20;0.13;707
03:02:46.000;4.20;0.13;707
03:02:48.000;4.20;0.12;707
03:02:50.000;4.20;0.12;708
03:02:52.000;4.20;0.13;708
03:02:54.000;4.20;0.12;708
03:02:56.000;4.20;0.12;708
03:02:58.000;4.20;0.13;708
03:03:00.000;4.20;0.12;708
03:03:02.000;4.20;0.12;708
03:03:04.000;4.20;0.12;708
03:03:06.000;4.20;0.12;708
03:03:08.000;4.20;0.12;708
03:03:10.000;4.20;0.12;708
03:03:12.000;4.20;0.12;708
03:03:14.000;4.20;0.12;708
03:03:16.000;4.20;0.12;709
03:03:18.000;4.20;0.13;709
03:03:20.000;4.20;0.13;709
03:03:22.000;4.20;0.12;709
03:03:24.000;4.20;0.12;709
03:03:26.000;4.20;0.12;709
03:03:28.000;4.20;0.12;709
03:03:30.000;4.20;0.12;709
03:03:32.000;4.20;0.12;709
03:03:34.000;4.20;0.12;709
03:03:36.000;4.20;0.12;709
03:03:38.000;4.20;0.12;709
03:03:40.000;4.20;0.12;709
03:03:42.000;4.20;0.13;710
03:03:44.000;4.20;0.12;710
03:03:46.000;4.20;0.12;710
03:03:48.000;4.20;0.12;710
03:03:50.000;4.20;0.12;710
03:03:52.000;4.20;0.13;710
03:03:54.000;4.20;0.12;710
03:03:56.000;4.20;0.12;710
03:03:58.000;4.20;0.12;710
03:04:00.000;4.20;0.12;710
03:04:02.000;4.20;0.13;710
03:04:04.000;4.20;0.13;710
03:04:06.000;4.20;0.12;710
03:04:08.000;4.20;0.12;710
03:04:10.000;4.20;0.12;711
03:04:12.000;4.20;0.12;711
03:04:14.000;4.20;0.12;711
03:04:16.000;4.20;0.12;711
03:04:18.000;4.20;0.12;711
03:04:20.000;4.20;0.12;711
03:04:22.000;4.20;0.12;711
03:04:24.000;4.20;0.12;711
03:04:26.000;4.20;0.12;711
03:04:28.000;4.20;0.12;711
03:04:30.000;4.20;0.12;711
03:04:32.000;4.20;0.12;711
03:04:34.000;4.20;0.12;711
03:04:36.000;4.20;0.12;711
03:04:38.000;4.20;0.12;712
03:04:40.000;4.20;0.12;712
03:04:42.000;4.20;0.12;712
03:04:44.000;4.20;0.12;712
03:04:46.000;4.20;0.13;712
03:04:48.000;4.20;0.13;712
03:04:50.000;4.20;0.12;712
03:04:52.000;4.20;0.12;712
03:04:54.000;4.20;0.12;712
03:04:56.000;4.20;0.12;712
03:04:58.000;4.20;0.12;712
03:05:00.000;4.20;0.12;712
03:05:02.000;4.20;0.12;712
03:05:04.000;4.20;0.12;712
03:05:06.000;4.21;0.12;713
03:05:08.000;4.20;0.12;713
03:05:10.000;4.20;0.12;713
03:05:12.000;4.20;0.12;713
03:05:14.000;4.21;0.12;713
03:05:16.000;4.20;0.12;713
03:05:18.000;4.20;0.12;713
03:05:20.000;4.20;0.12;713
03:05:22.000;4.20;0.12;713
03:05:24.000;4.20;0.12;713
03:05:26.000;4.20;0.12;713
03:05:28.000;4.20;0.12;713
03:05:30.000;4.20;0.12;713
03:05:32.000;4.21;0.13;714
03:05:34.000;4.20;0.13;714
03:05:36.000;4.20;0.12;714
03:05:38.000;4.20;0.12;714
03:05:40.000;4.20;0.12;714
03:05:42.000;4.20;0.12;714
03:05:44.000;4.20;0.12;714
03:05:46.000;4.20;0.12;714
03:05:48.000;4.20;0.13;714
03:05:50.000;4.20;0.12;714
03:05:52.000;4.20;0.12;714
03:05:54.000;4.20;0.12;714
03:05:56.000;4.20;0.12;714
03:05:58.000;4.20;0.12;714
03:06:00.000;4.20;0.13;715
03:06:02.000;4.20;0.12;715
03:06:04.000;4.20;0.12;715
03:06:06.000;4.20;0.12;715
03:06:08.000;4.20;0.13;715
03:06:10.000;4.20;0.12;715
03:06:12.000;4.20;0.12;715
03:06:14.000;4.20;0.12;715
03:06:16.000;4.20;0.12;715
03:06:18.000;4.20;0.12;715
03:06:20.000;4.20;0.12;715
03:06:22.000;4.20;0.12;715
03:06:24.000;4.20;0.12;715
03:06:26.000;4.20;0.12;716
03:06:28.000;4.20;0.12;716
03:06:30.000;4.20;0.12;716
03:06:32.000;4.20;0.12;716
03:06:34.000;4.20;0.12;716
03:06:36.000;4.20;0.12;716
03:06:38.000;4.20;0.12;716
03:06:40.000;4.20;0.12;716
03:06:42.000;4.20;0.12;716
03:06:44.000;4.20;0.12;716
03:06:46.000;4.20;0.12;716
03:06:48.000;4.20;0.12;716
03:06:50.000;4.20;0.12;716
03:06:52.000;4.20;0.12;716
03:06:54.000;4.20;0.12;717
03:06:56.000;4.20;0.12;717
03:06:58.000;4.20;0.12;717
03:07:00.000;4.20;0.12;717
03:07:02.000;4.20;0.12;717
03:07:04.000;4.20;0.12;717
03:07:06.000;4.20;0.12;717
03:07:08.000;4.20;0.12;717
03:07:10.000;4.20;0.12;717
03:07:12.000;4.20;0.12;717
03:07:14.000;4.20;0.12;717
03:07:16.000;4.20;0.12;717
03:07:18.000;4.20;0.12;717
03:07:20.000;4.20;0.12;717
03:07:22.000;4.20;0.12;718
03:07:24.000;4.20;0.12;718
03:07:26.000;4.20;0.12;718
03:07:28.000;4.20;0.12;718
03:07:30.000;4.20;0.12;718
03:07:32.000;4.19;0.12;718
03:07:34.000;4.19;0.11;718
03:07:36.000;4.19;0.11;718
03:07:38.000;4.20;0.13;718
03:07:40.000;4.19;0.12;718
03:07:42.000;4.19;0.12;718
03:07:44.000;4.19;0.11;718
03:07:46.000;4.19;0.11;718
03:07:48.000;4.20;0.13;718
03:07:50.000;4.21;0.13;719
03:07:52.000;4.20;0.13;719
03:07:54.000;4.21;0.13;719
03:07:56.000;4.20;0.13;719
03:07:58.000;4.21;0.13;719
03:08:00.000;4.21;0.13;719
03:08:02.000;4.20;0.13;719
03:08:04.000;4.20;0.13;719
03:08:06.000;4.20;0.13;719
03:08:08.000;4.20;0.13;719
03:08:10.000;4.20;0.13;719
03:08:12.000;4.20;0.13;719
03:08:14.000;4.20;0.13;719
03:08:16.000;4.20;0.13;720
03:08:18.000;4.20;0.13;720
03:08:20.000;4.20;0.13;720
03:08:22.000;4.20;0.12;720
03:08:24.000;4.19;0.11;720
03:08:26.000;4.20;0.13;720
03:08:28.000;4.20;0.13;720
03:08:30.000;4.19;0.12;720
03:08:32.000;4.19;0.11;720
03:08:34.000;4.19;0.11;720
03:08:36.000;4.20;0.12;720
03:08:38.000;4.19;0.12;720
03:08:40.000;4.19;0.12;720
03:08:42.000;4.19;0.12;721
03:08:44.000;4.19;0.12;721
03:08:46.000;4.20;0.13;721
03:08:48.000;4.20;0.13;721
03:08:50.000;4.19;0.12;721
03:08:52.000;4.19;0.11;721
03:08:54.000;4.20;0.12;721
03:08:56.000;4.20;0.13;721
03:08:58.000;4.20;0.13;721
03:09:00.000;4.19;0.12;721
03:09:02.000;4.19;0.11;721
03:09:04.000;4.19;0.11;721
03:09:06.000;4.19;0.12;721
03:09:08.000;4.20;0.13;721
03:09:10.000;4.19;0.11;722
03:09:12.000;4.19;0.11;722
03:09:14.000;4.19;0.11;722
03:09:16.000;4.20;0.12;722
03:09:18.000;4.20;0.13;722
03:09:20.000;4.20;0.13;722
03:09:22.000;4.20;0.12;722
03:09:24.000;4.18;0.11;722
03:09:26.000;4.19;0.12;722
03:09:28.000;4.20;0.13;722
03:09:30.000;4.20;0.13;722
03:09:32.000;4.19;0.11;722
03:09:34.000;4.20;0.11;722
03:09:36.000;4.19;0.12;722
03:09:38.000;4.20;0.12;722
03:09:40.000;4.20;0.12;723
03:09:42.000;4.20;0.12;723
03:09:44.000;4.20;0.12;723
03:09:46.000;4.20;0.12;723
03:09:48.000;4.20;0.12;723
03:09:50.000;4.20;0.12;723
03:09:52.000;4.20;0.12;723
03:09:54.000;4.20;0.12;723
03:09:56.000;4.20;0.12;723
03:09:58.000;4.20;0.12;723
03:10:00.000;4.20;0.12;723
03:10:02.000;4.21;0.12;723
03:10:04.000;4.20;0.12;723
03:10:06.000;4.20;0.12;724
03:10:08.000;4.20;0.12;724
03:10:10.000;4.20;0.12;724
03:10:12.000;4.20;0.12;724
03:10:14.000;4.20;0.12;724
03:10:16.000;4.20;0.12;724
03:10:18.000;4.20;0.12;724
03:10:20.000;4.20;0.12;724
03:10:22.000;4.20;0.12;724
03:10:24.000;4.20;0.12;724
03:10:26.000;4.20;0.12;724
03:10:28.000;4.20;0.12;724
03:10:30.000;4.20;0.12;724
03:10:32.000;4.20;0.12;724
03:10:34.000;4.20;0.12;725
03:10:36.000;4.20;0.12;725
03:10:38.000;4.20;0.12;725
03:10:40.000;4.20;0.12;725
03:10:42.000;4.20;0.12;725
03:10:44.000;4.20;0.12;725
03:10:46.000;4.20;0.12;725
03:10:48.000;4.20;0.12;725
03:10:50.000;4.20;0.12;725
03:10:52.000;4.20;0.12;725
03:10:54.000;4.20;0.12;725
03:10:56.000;4.20;0.13;725
03:10:58.000;4.20;0.12;725
03:11:00.000;4.20;0.12;725
03:11:02.000;4.20;0.12;726
03:11:04.000;4.20;0.12;726
03:11:06.000;4.20;0.12;726
03:11:08.000;4.20;0.12;726
03:11:10.000;4.20;0.12;726
03:11:12.000;4.20;0.12;726
03:11:14.000;4.20;0.12;726
03:11:16.000;4.20;0.12;726
03:11:18.000;4.20;0.12;726
03:11:20.000;4.20;0.12;726
03:11:22.000;4.20;0.12;726
03:11:24.000;4.20;0.12;726
03:11:26.000;4.20;0.12;726
03:11:28.000;4.20;0.12;727
03:11:30.000;4.20;0.12;727
03:11:32.000;4.20;0.12;727
03:11:34.000;4.20;0.12;727
03:11:36.000;4.20;0.12;727
03:11:38.000;4.20;0.12;727
03:11:40.000;4.20;0.12;727
03:11:42.000;4.20;0.12;727
03:11:44.000;4.20;0.12;727
03:11:46.000;4.20;0.12;727
03:11:48.000;4.20;0.12;727
03:11:50.000;4.20;0.12;727
03:11:52.000;4.20;0.12;727
03:11:54.000;4.20;0.12;727
03:11:56.000;4.20;0.12;727
03:11:58.000;4.20;0.12;728
03:12:00.000;4.20;0.12;728
03:12:02.000;4.20;0.12;728
03:12:04.000;4.20;0.12;728
03:12:06.000;4.20;0.12;728
03:12:08.000;4.20;0.12;728
03:12:10.000;4.20;0.12;728
03:12:12.000;4.20;0.12;728
03:12:14.000;4.20;0.12;728
03:12:16.000;4.20;0.12;728
03:12:18.000;4.20;0.12;728
03:12:20.000;4.20;0.12;728
03:12:22.000;4.20;0.12;728
03:12:24.000;4.20;0.12;729
03:12:26.000;4.20;0.12;729
03:12:28.000;4.20;0.12;729
03:12:30.000;4.20;0.12;729
03:12:32.000;4.20;0.12;729
03:12:34.000;4.20;0.12;729
03:12:36.000;4.20;0.12;729
03:12:38.000;4.20;0.12;729
03:12:40.000;4.20;0.12;729
03:12:42.000;4.20;0.12;729
03:12:44.000;4.20;0.12;729
03:12:46.000;4.20;0.13;729
03:12:48.000;4.20;0.12;729
03:12:50.000;4.20;0.12;729
03:12:52.000;4.20;0.12;729
03:12:54.000;4.20;0.12;730
03:12:56.000;4.20;0.12;730
03:12:58.000;4.20;0.12;730
03:13:00.000;4.20;0.12;730
03:13:02.000;4.20;0.12;730
03:13:04.000;4.20;0.12;730
03:13:06.000;4.20;0.12;730
03:13:08.000;4.20;0.12;730
03:13:10.000;4.20;0.12;730
03:13:12.000;4.20;0.12;730
03:13:14.000;4.20;0.12;730
03:13:16.000;4.20;0.12;730
03:13:18.000;4.20;0.12;730
03:13:20.000;4.20;0.12;730
03:13:22.000;4.20;0.12;731
03:13:24.000;4.20;0.12;731
03:13:26.000;4.20;0.12;731
03:13:28.000;4.20;0.12;731
03:13:30.000;4.20;0.13;731
03:13:32.000;4.20;0.12;731
03:13:34.000;4.20;0.12;731
03:13:36.000;4.20;0.13;731
03:13:38.000;4.20;0.12;731
03:13:40.000;4.20;0.12;731
03:13:42.000;4.20;0.12;731
03:13:44.000;4.20;0.12;731
03:13:46.000;4.20;0.12;731
03:13:48.000;4.20;0.12;731
03:13:50.000;4.20;0.12;732
03:13:52.000;4.20;0.12;732
03:13:54.000;4.20;0.12;732
03:13:56.000;4.20;0.12;732
03:13:58.000;4.20;0.12;732
03:14:00.000;4.19;0.12;732
03:14:02.000;4.20;0.12;732
03:14:04.000;4.20;0.13;732
03:14:06.000;4.20;0.12;732
03:14:08.000;4.20;0.12;732
03:14:10.000;4.20;0.12;732
03:14:12.000;4.20;0.12;732
03:14:14.000;4.20;0.12;732
03:14:16.000;4.20;0.12;732
03:14:18.000;4.20;0.12;733
03:14:20.000;4.20;0.12;733
03:14:22.000;4.20;0.12;733
03:14:24.000;4.20;0.12;733
03:14:26.000;4.20;0.12;733
03:14:28.000;4.20;0.12;733
03:14:30.000;4.20;0.12;733
03:14:32.000;4.20;0.12;733
03:14:34.000;4.20;0.12;733
03:14:36.000;4.20;0.12;733
03:14:38.000;4.20;0.12;733
03:14:40.000;4.20;0.12;733
03:14:42.000;4.20;0.12;733
03:14:44.000;4.20;0.12;733
03:14:46.000;4.20;0.12;733
03:14:48.000;4.20;0.13;734
03:14:50.000;4.20;0.12;734
03:14:52.000;4.20;0.12;734
03:14:54.000;4.20;0.12;734
03:14:56.000;4.20;0.12;734
03:14:58.000;4.20;0.12;734
03:15:00.000;4.20;0.12;734
03:15:02.000;4.20;0.12;734
03:15:04.000;4.20;0.12;734
03:15:06.000;4.20;0.12;734
03:15:08.000;4.20;0.12;734
03:15:10.000;4.20;0.12;734
03:15:12.000;4.20;0.12;734
03:15:14.000;4.20;0.13;734
03:15:16.000;4.20;0.12;735
03:15:18.000;4.20;0.12;735
03:15:20.000;4.20;0.12;735
03:15:22.000;4.20;0.12;735
03:15:24.000;4.20;0.12;735
03:15:26.000;4.20;0.12;735
03:15:28.000;4.20;0.12;735
03:15:30.000;4.20;0.12;735
03:15:32.000;4.20;0.12;735
03:15:34.000;4.20;0.12;735
03:15:36.000;4.20;0.13;735
03:15:38.000;4.20;0.12;735
03:15:40.000;4.20;0.12;735
03:15:42.000;4.20;0.12;735
03:15:44.000;4.20;0.12;736
03:15:46.000;4.20;0.12;736
03:15:48.000;4.20;0.12;736
03:15:50.000;4.20;0.12;736
03:15:52.000;4.20;0.12;736
03:15:54.000;4.20;0.12;736
03:15:56.000;4.20;0.12;736
03:15:58.000;4.20;0.12;736
03:16:00.000;4.20;0.12;736
03:16:02.000;4.20;0.12;736
03:16:04.000;4.19;0.11;736
03:16:06.000;4.19;0.12;736
03:16:08.000;4.20;0.13;736
03:16:10.000;4.19;0.12;736
03:16:12.000;4.19;0.12;737
03:16:14.000;4.19;0.11;737
03:16:16.000;4.19;0.11;737
03:16:18.000;4.20;0.13;737
03:16:20.000;4.20;0.13;737
03:16:22.000;4.20;0.12;737
03:16:24.000;4.19;0.11;737
03:16:26.000;4.19;0.11;737
03:16:28.000;4.19;0.11;737
03:16:30.000;4.20;0.12;737
03:16:32.000;4.20;0.13;737
03:16:34.000;4.19;0.12;737
03:16:36.000;4.19;0.12;737
03:16:38.000;4.19;0.11;737
03:16:40.000;4.19;0.11;738
03:16:42.000;4.20;0.13;738
03:16:44.000;4.20;0.13;738
03:16:46.000;4.20;0.13;738
03:16:48.000;4.20;0.12;738
03:16:50.000;4.19;0.11;738
03:16:52.000;4.20;0.12;738
03:16:54.000;4.20;0.13;738
03:16:56.000;4.20;0.13;738
03:16:58.000;4.19;0.12;738
03:17:00.000;4.20;0.12;738
03:17:02.000;4.19;0.11;738
03:17:04.000;4.20;0.12;738
03:17:06.000;4.20;0.13;738
03:17:08.000;4.20;0.13;739
03:17:10.000;4.20;0.12;739
03:17:12.000;4.19;0.11;739
03:17:14.000;4.19;0.10;739
03:17:16.000;4.20;0.12;739
03:17:18.000;4.20;0.12;739
03:17:20.000;4.20;0.13;739
03:17:22.000;4.19;0.12;739
03:17:24.000;4.19;0.12;739
03:17:26.000;4.19;0.11;739
03:17:28.000;4.19;0.11;739
03:17:30.000;4.19;0.12;739
03:17:32.000;4.19;0.12;739
03:17:34.000;4.20;0.13;739
03:17:36.000;4.19;0.11;740
03:17:38.000;4.19;0.11;740
03:17:40.000;4.19;0.11;740
03:17:42.000;4.19;0.11;740
03:17:44.000;4.20;0.13;740
03:17:46.000;4.19;0.12;740
03:17:48.000;4.19;0.12;740
03:17:50.000;4.19;0.11;740
03:17:52.000;4.19;0.11;740
03:17:54.000;4.20;0.13;740
03:17:56.000;4.20;0.12;740
03:17:58.000;4.20;0.12;740
03:18:00.000;4.19;0.11;740
03:18:02.000;4.19;0.11;740
03:18:04.000;4.19;0.11;740
03:18:06.000;4.20;0.12;741
03:18:08.000;4.20;0.12;741
03:18:10.000;4.20;0.12;741
03:18:12.000;4.20;0.12;741
03:18:14.000;4.20;0.12;741
03:18:16.000;4.20;0.12;741
03:18:18.000;4.20;0.12;741
03:18:20.000;4.20;0.12;741
03:18:22.000;4.20;0.12;741
03:18:24.000;4.20;0.12;741
03:18:26.000;4.20;0.12;741
03:18:28.000;4.20;0.12;741
03:18:30.000;4.20;0.12;741
03:18:32.000;4.20;0.12;741
03:18:34.000;4.20;0.12;742
03:18:36.000;4.20;0.12;742
03:18:38.000;4.20;0.12;742
03:18:40.000;4.20;0.12;742
03:18:42.000;4.20;0.12;742
03:18:44.000;4.20;0.12;742
03:18:46.000;4.20;0.12;742
03:18:48.000;4.20;0.12;742
03:18:50.000;4.20;0.12;742
03:18:52.000;4.20;0.12;742
03:18:54.000;4.20;0.12;742
03:18:56.000;4.20;0.12;742
03:18:58.000;4.20;0.12;742
03:19:00.000;4.20;0.12;742
03:19:02.000;4.20;0.12;743
03:19:04.000;4.20;0.12;743
03:19:06.000;4.20;0.12;743
03:19:08.000;4.20;0.12;743
03:19:10.000;4.20;0.12;743
03:19:12.000;4.20;0.12;743
03:19:14.000;4.20;0.12;743
03:19:16.000;4.20;0.12;743
03:19:18.000;4.20;0.12;743
03:19:20.000;4.20;0.13;743
03:19:22.000;4.20;0.12;743
03:19:24.000;4.20;0.12;743
03:19:26.000;4.20;0.12;743
03:19:28.000;4.20;0.12;743
03:19:30.000;4.20;0.12;744
03:19:32.000;4.20;0.12;744
03:19:34.000;4.20;0.12;744
03:19:36.000;4.20;0.12;744
03:19:38.000;4.20;0.12;744
03:19:40.000;4.20;0.12;744
03:19:42.000;4.20;0.12;744
03:19:44.000;4.20;0.12;744
03:19:46.000;4.20;0.12;744
03:19:48.000;4.20;0.12;744
03:19:50.000;4.20;0.12;744
03:19:52.000;4.20;0.12;744
03:19:54.000;4.20;0.12;744
03:19:56.000;4.20;0.12;744
03:19:58.000;4.20;0.12;745
03:20:00.000;4.20;0.12;745
03:20:02.000;4.20;0.12;745
03:20:04.000;4.20;0.12;745
03:20:06.000;4.20;0.12;745
03:20:08.000;4.20;0.12;745
03:20:10.000;4.20;0.12;745
03:20:12.000;4.20;0.12;745
03:20:14.000;4.20;0.12;745
03:20:16.000;4.20;0.12;745
03:20:18.000;4.20;0.12;745
03:20:20.000;4.20;0.12;745
03:20:22.000;4.20;0.12;745
03:20:24.000;4.20;0.12;745
03:20:26.000;4.20;0.12;745
03:20:28.000;4.20;0.12;746
03:20:30.000;4.20;0.12;746
03:20:32.000;4.20;0.13;746
03:20:34.000;4.20;0.12;746
03:20:36.000;4.20;0.12;746
03:20:38.000;4.20;0.12;746
03:20:40.000;4.20;0.12;746
03:20:42.000;4.20;0.12;746
03:20:44.000;4.20;0.12;746
03:20:46.000;4.20;0.12;746
03:20:48.000;4.20;0.12;746
03:20:50.000;4.20;0.12;746
03:20:52.000;4.20;0.12;746
03:20:54.000;4.20;0.12;746
03:20:56.000;4.20;0.12;747
03:20:58.000;4.20;0.12;747
03:21:00.000;4.20;0.12;747
03:21:02.000;4.20;0.12;747
03:21:04.000;4.20;0.12;747
03:21:06.000;4.20;0.12;747
03:21:08.000;4.20;0.12;747
03:21:10.000;4.20;0.13;747
03:21:12.000;4.20;0.12;747
03:21:14.000;4.20;0.12;747
03:21:16.000;4.20;0.12;747
03:21:18.000;4.20;0.12;747
03:21:20.000;4.20;0.12;747
03:21:22.000;4.20;0.12;747
03:21:24.000;4.20;0.12;748
03:21:26.000;4.20;0.12;748
03:21:28.000;4.20;0.12;748
03:21:30.000;4.20;0.12;748
03:21:32.000;4.20;0.12;748
03:21:34.000;4.20;0.12;748
03:21:36.000;4.20;0.12;748
03:21:38.000;4.20;0.12;748
03:21:40.000;4.20;0.12;748
03:21:42.000;4.20;0.12;748
03:21:44.000;4.20;0.12;748
03:21:46.000;4.20;0.12;748
03:21:48.000;4.20;0.12;748
03:21:50.000;4.20;0.12;748
03:21:52.000;4.20;0.12;748
03:21:54.000;4.20;0.12;749
03:21:56.000;4.20;0.12;749
03:21:58.000;4.20;0.12;749
03:22:00.000;4.20;0.12;749
03:22:02.000;4.20;0.12;749
03:22:04.000;4.20;0.12;749
03:22:06.000;4.20;0.12;749
03:22:08.000;4.20;0.13;749
03:22:10.000;4.20;0.12;749
03:22:12.000;4.20;0.12;749
03:22:14.000;4.20;0.12;749
03:22:16.000;4.20;0.12;749
03:22:18.000;4.20;0.12;749
03:22:20.000;4.20;0.12;749
03:22:22.000;4.20;0.12;749
03:22:24.000;4.20;0.12;750
03:22:26.000;4.20;0.12;750
03:22:28.000;4.20;0.12;750
03:22:30.000;4.20;0.12;750
03:22:32.000;4.20;0.13;750
03:22:34.000;4.20;0.12;750
03:22:36.000;4.20;0.12;750
03:22:38.000;4.20;0.12;750
03:22:40.000;4.20;0.12;750
03:22:42.000;4.20;0.12;750
03:22:44.000;4.20;0.12;750
03:22:46.000;4.20;0.12;750
03:22:48.000;4.20;0.12;750
03:22:50.000;4.20;0.12;750
03:22:52.000;4.20;0.12;751
03:22:54.000;4.20;0.12;751
03:22:56.000;4.20;0.12;751
03:22:58.000;4.20;0.12;751
03:23:00.000;4.20;0.13;751
03:23:02.000;4.20;0.12;751
03:23:04.000;4.20;0.12;751
03:23:06.000;4.20;0.12;751
03:23:08.000;4.20;0.12;751
03:23:10.000;4.20;0.12;751
03:23:12.000;4.20;0.12;751
03:23:14.000;4.20;0.12;751
03:23:16.000;4.20;0.12;751
03:23:18.000;4.20;0.12;751
03:23:20.000;4.20;0.12;751
03:23:22.000;4.20;0.12;752
03:23:24.000;4.20;0.12;752
03:23:26.000;4.20;0.12;752
03:23:28.000;4.20;0.12;752
03:23:30.000;4.20;0.12;752
03:23:32.000;4.20;0.12;752
03:23:34.000;4.20;0.12;752
03:23:36.000;4.20;0.12;752
03:23:38.000;4.20;0.12;752
03:23:40.000;4.20;0.12;752
03:23:42.000;4.20;0.12;752
03:23:44.000;4.20;0.12;752
03:23:46.000;4.20;0.12;752
03:23:48.000;4.20;0.12;752
03:23:50.000;4.20;0.12;752
03:23:52.000;4.20;0.12;753
03:23:54.000;4.20;0.12;753
03:23:56.000;4.20;0.12;753
03:23:58.000;4.20;0.12;753
03:24:00.000;4.20;0.12;753
03:24:02.000;4.20;0.12;753
03:24:04.000;4.20;0.12;753
03:24:06.000;4.20;0.12;753
03:24:08.000;4.20;0.12;753
03:24:10.000;4.19;0.11;753
03:24:12.000;4.20;0.11;753
03:24:14.000;4.20;0.12;753
03:24:16.000;4.20;0.13;753
03:24:18.000;4.19;0.12;753
03:24:20.000;4.19;0.12;754
03:24:22.000;4.19;0.11;754
03:24:24.000;4.19;0.11;754
03:24:26.000;4.20;0.12;754
03:24:28.000;4.20;0.13;754
03:24:30.000;4.20;0.12;754
03:24:32.000;4.19;0.11;754
03:24:34.000;4.20;0.11;754
03:24:36.000;4.20;0.11;754
03:24:38.000;4.20;0.11;754
03:24:40.000;4.20;0.13;754
03:24:42.000;4.20;0.12;754
03:24:44.000;4.20;0.13;754
03:24:46.000;4.20;0.11;754
03:24:48.000;4.19;0.10;755
03:24:50.000;4.20;0.12;755
03:24:52.000;4.20;0.12;755
03:24:54.000;4.20;0.13;755
03:24:56.000;4.19;0.11;755
03:24:58.000;4.19;0.10;755
03:25:00.000;4.19;0.10;755
03:25:02.000;4.19;0.11;755
03:25:04.000;4.20;0.12;755
03:25:06.000;4.20;0.13;755
03:25:08.000;4.20;0.12;755
03:25:10.000;4.20;0.12;755
03:25:12.000;4.19;0.11;755
03:25:14.000;4.20;0.12;755
03:25:16.000;4.20;0.13;755
03:25:18.000;4.20;0.13;756
03:25:20.000;4.19;0.11;756
03:25:22.000;4.19;0.10;756
03:25:24.000;4.19;0.11;756
03:25:26.000;4.20;0.12;756
03:25:28.000;4.20;0.12;756
03:25:30.000;4.19;0.11;756
03:25:32.000;4.19;0.11;756
03:25:34.000;4.19;0.11;756
03:25:36.000;4.19;0.10;756
03:25:38.000;4.19;0.11;756
03:25:40.000;4.20;0.13;756
03:25:42.000;4.20;0.13;756
