date;system_time;cycle_time;data starting; cycle; empty; provided voltage; voltage (mV); current (cA); battery1; battery2; battery3; battery4; battery5; battery6; unknown0; unknown1; capacity (mAh); unknown2
2025-10-25; 02:00:45;0:00:19.831985;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;20;46
2025-10-25; 02:00:45;0:00:19.939567;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;20;46
2025-10-25; 02:00:46;0:00:20.043956;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;20;46
2025-10-25; 02:00:46;0:00:20.151992;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;20;46
2025-10-25; 02:00:46;0:00:20.256577;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;20;46
2025-10-25; 02:00:46;0:00:20.383477;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;21;47
2025-10-25; 02:00:46;0:00:20.486562;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;21;47
2025-10-25; 02:00:46;0:00:20.596370;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;21;47
2025-10-25; 02:00:46;0:00:20.700118;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;21;47
2025-10-25; 02:00:46;0:00:20.802899;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;21;47
2025-10-25; 02:00:46;0:00:20.905861;$1;1;;12020;4197;18;0;0;0;0;0;0;347;1;21;46
2025-10-25; 02:00:47;0:00:21.008668;$1;1;;12020;4203;18;0;0;0;0;0;0;347;0;21;33
2025-10-25; 02:00:47;0:00:21.111821;$1;1;;12020;4203;18;0;0;0;0;0;0;347;1;21;32
2025-10-25; 02:00:47;0:00:21.218259;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;21;47
2025-10-25; 02:00:47;0:00:21.324387;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;22;44
2025-10-25; 02:00:47;0:00:21.429294;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;22;44
2025-10-25; 02:00:47;0:00:21.540418;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;22;44
2025-10-25; 02:00:47;0:00:21.647830;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;22;44
2025-10-25; 02:00:47;0:00:21.770239;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;22;44
2025-10-25; 02:00:47;0:00:21.888871;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;22;44
2025-10-25; 02:00:48;0:00:21.993937;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;22;44
2025-10-25; 02:00:48;0:00:22.101999;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;22;44
2025-10-25; 02:00:48;0:00:22.207416;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;22;44
2025-10-25; 02:00:48;0:00:22.310505;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;22;44
2025-10-25; 02:00:48;0:00:22.413681;$1;1;;12020;4197;18;0;0;0;0;0;0;347;1;23;44
2025-10-25; 02:00:48;0:00:22.518964;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;23;45
2025-10-25; 02:00:48;0:00:22.659671;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;23;45
2025-10-25; 02:00:48;0:00:22.765205;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;23;45
2025-10-25; 02:00:48;0:00:22.908902;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;23;45
2025-10-25; 02:00:49;0:00:23.014138;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;23;45
2025-10-25; 02:00:49;0:00:23.117868;$1;1;;12013;4202;18;0;0;0;0;0;0;347;0;23;34
2025-10-25; 02:00:49;0:00:23.221060;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;23;45
2025-10-25; 02:00:49;0:00:23.325011;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;23;45
2025-10-25; 02:00:49;0:00:23.428019;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;23;45
2025-10-25; 02:00:49;0:00:23.532929;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;24;42
2025-10-25; 02:00:49;0:00:23.636577;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;24;42
2025-10-25; 02:00:49;0:00:23.740390;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;24;42
2025-10-25; 02:00:49;0:00:23.844288;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;24;42
2025-10-25; 02:00:50;0:00:23.949954;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;24;42
2025-10-25; 02:00:50;0:00:24.055898;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;24;42
2025-10-25; 02:00:50;0:00:24.203519;$1;1;;12013;4203;18;0;0;0;0;0;0;347;0;24;36
2025-10-25; 02:00:50;0:00:24.314795;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;24;42
2025-10-25; 02:00:50;0:00:24.456285;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;24;42
2025-10-25; 02:00:50;0:00:24.590630;$1;1;;12013;4202;18;0;0;0;0;0;0;347;0;25;36
2025-10-25; 02:00:50;0:00:24.697141;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;25;43
2025-10-25; 02:00:50;0:00:24.811413;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;25;43
2025-10-25; 02:00:50;0:00:24.938300;$1;1;;12020;4203;18;0;0;0;0;0;0;347;0;25;37
2025-10-25; 02:00:51;0:00:25.046724;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;25;43
2025-10-25; 02:00:51;0:00:25.156875;$1;1;;12013;4197;18;0;0;0;0;0;0;347;0;25;43
